"Observed" "Shannon" "Simpson" "Hill_Simpson" "Study" "Environment" "Environment_Sub" "Extraction_Kit" "DNA_Fragment" "Time_since_dist" "Disturbance" "Experimental_Unit_ID" "Selective_Factor" "Legacy" "Keep" "StudyxDisturbance" "repID" "Time_series" "Time_series_Time" "sample_sums" "Design" "Rank"
"SRR3053275" 78 2.97425966773137 0.879296 8.2847295864263 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "7" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 43477 "Repeated" 3
"SRR3053276" 83 3.08394919163332 0.891208888888889 9.1919274450527 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "7" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 35807 "Repeated" 4
"SRR3053277" 77 2.87911714263036 0.870568888888889 7.72611771169563 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "7" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 28825 "Repeated" 5
"SRR3053281" 105 3.78885353229093 0.954712 22.0809044338456 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "8" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 10382 "Repeated" 1
"SRR3053282" 119 3.79535393923896 0.959837333333333 24.8987451032468 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "8" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 24081 "Repeated" 2
"SRR3053283" 108 3.52010460891935 0.937657777777778 16.0404933342839 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "8" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 24729 "Repeated" 3
"SRR3053284" 112 3.53982809904001 0.937017777777778 15.8774962952509 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "8" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 42697 "Repeated" 4
"SRR3053285" 121 3.70587971725071 0.952234666666667 20.9356855739169 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "8" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 30120 "Repeated" 5
"SRR3053289" 139 3.78930633591095 0.948212444444444 19.3096582619591 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "11" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 66559 "Repeated" 1
"SRR3053290" 138 3.68000600841917 0.933151111111111 14.9591117611861 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "11" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 48805 "Repeated" 2
"SRR3053291" 133 3.39209177843627 0.895071111111111 9.53026388241772 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "11" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 51713 "Repeated" 3
"SRR3053292" 116 3.08602793872228 0.844890666666667 6.44706529587732 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "11" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 32425 "Repeated" 4
"SRR3053293" 129 3.79938058327416 0.949570666666667 19.829728729311 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "11" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 36883 "Repeated" 5
"SRR3053297" 115 3.56408895935599 0.938931555555556 16.3750691391808 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "14" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 48475 "Repeated" 1
"SRR3053298" 102 3.45464738152675 0.938632 16.2951375309608 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "14" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 53588 "Repeated" 2
"SRR3053299" 83 3.19348470772625 0.9196 12.4378109452736 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "14" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 34140 "Repeated" 3
"SRR3053300" 98 3.25715888575619 0.920136888888889 12.5214255503862 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "14" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 51610 "Repeated" 4
"SRR3053301" 111 3.49742525892852 0.937178666666667 15.9181594362849 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "14" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 55415 "Repeated" 5
"SRR3053305" 94 3.29073388702602 0.915064 11.7735706885184 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "15" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 50176 "Repeated" 1
"SRR3053306" 114 3.51433313820795 0.931806222222222 14.6640944758727 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "15" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 39389 "Repeated" 2
"SRR3053307" 101 3.49207403284766 0.930230222222222 14.332853448166 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "15" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 43208 "Repeated" 3
"SRR3053308" 88 3.33900612872262 0.921805333333333 12.7885959826757 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "15" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 42269 "Repeated" 4
"SRR3053309" 106 3.56265590299022 0.938256 16.1959056750453 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "15" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 41590 "Repeated" 5
"SRR3053313" 119 3.84354824042358 0.953586666666667 21.5455328928469 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "20" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 39723 "Repeated" 1
"SRR3053314" 104 3.61911080369231 0.945105777777778 18.2168534231492 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "20" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 31811 "Repeated" 2
"SRR3053315" 104 3.66092599053807 0.951709333333333 20.7079352807996 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "20" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 54242 "Repeated" 3
"SRR3053316" 98 3.55818115933249 0.949296888888889 19.722655633667 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "20" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 30026 "Repeated" 4
"SRR3053317" 95 3.55731834001447 0.940872 16.9124611013395 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "20" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 28595 "Repeated" 5
"SRR3053321" 156 4.03115437572736 0.960885333333333 25.5658576493046 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "22" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 43098 "Repeated" 1
"SRR3053322" 126 3.44210701296335 0.926739555555556 13.6499308403504 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "22" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 33850 "Repeated" 2
"SRR3053323" 133 3.73317426767608 0.947901333333333 19.1943491836003 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "22" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 41761 "Repeated" 4
"SRR3053324" 148 3.51891174314293 0.930415111111111 14.3709362185915 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "22" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 54641 "Repeated" 5
"SRR3053328" 110 3.51414080001157 0.929042666666667 14.0929760607313 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "24" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 47416 "Repeated" 1
"SRR3053329" 92 3.31592908153648 0.919361777777778 12.4010670429242 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "24" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 37786 "Repeated" 2
"SRR3053330" 98 3.39668098931904 0.920655111111111 12.6032062556714 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "24" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 56036 "Repeated" 3
"SRR3053331" 105 3.37971939860586 0.917788444444444 12.1637401608857 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "24" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 58329 "Repeated" 4
"SRR3053332" 99 3.09859209053387 0.884464888888889 8.65537748986359 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "24" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 30875 "Repeated" 5
"SRR3053336" 90 2.99675523392461 0.881660444444444 8.45025989243758 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "25" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 40099 "Repeated" 1
"SRR3053337" 79 2.97021762199266 0.892968 9.343000224232 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "25" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 40035 "Repeated" 2
"SRR3053338" 79 3.00808385920665 0.900574222222222 10.0577538577074 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "25" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 52366 "Repeated" 3
"SRR3053339" 83 3.16817692694632 0.912355555555556 11.4097363083164 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "25" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 36010 "Repeated" 4
"SRR3053340" 80 2.91590701194346 0.891598222222222 9.22494096037785 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "25" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 37136 "Repeated" 5
"SRR3053344" 89 3.19437594155609 0.917174222222222 12.0735358825486 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "26" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 57703 "Repeated" 1
"SRR3053345" 75 2.73778909301957 0.836415111111111 6.11303407541039 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "26" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 18603 "Repeated" 2
"SRR3053346" 89 2.90533514649311 0.866507555555556 7.49106066760333 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "26" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 43887 "Repeated" 3
"SRR3053347" 81 3.07898574992758 0.894462222222222 9.47528004716584 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "26" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 29998 "Repeated" 4
"SRR3053348" 78 3.00241621093557 0.884371555555556 8.64839101489829 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "26" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 35938 "Repeated" 5
"SRR3053352" 109 3.80418810094752 0.950737777777778 20.2995308552869 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "29" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 29227 "Repeated" 1
"SRR3053353" 110 3.61562650163522 0.934574222222222 15.2844954078583 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "29" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 46359 "Repeated" 2
"SRR3053354" 106 3.52832771894179 0.935317333333333 15.460092348285 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "29" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 30544 "Repeated" 3
"SRR3053355" 106 3.57834999139659 0.9392 16.4473684210526 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "29" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 29482 "Repeated" 4
"SRR3053356" 111 3.62509919319803 0.938301333333333 16.2078056792151 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "29" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 37993 "Repeated" 5
"SRR3053360" 157 2.98765988812725 0.773692444444444 4.41876541658156 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "31" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 29252 "Repeated" 1
"SRR3053361" 154 2.96674068607412 0.781201777777778 4.57042104749988 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 1 "Butyrate_Diet" "31" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.1" 36595 "Repeated" 2
"SRR3053362" 168 4.00799649581639 0.939842666666667 16.6230772640631 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "31" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 33897 "Repeated" 3
"SRR3053380" 143 3.09799320969972 0.825276444444444 5.72332675362732 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "31" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 21657 "Repeated" 4
"SRR3053386" 158 3.78580615047687 0.923835555555556 13.1294859076851 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "31" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 28665 "Repeated" 5
"SRR3053390" 87 3.28445666310764 0.922413333333333 12.8888125107407 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "32" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 40690 "Repeated" 1
"SRR3053391" 85 3.40368697597104 0.938459555555556 16.2494764057603 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 3 "Butyrate_Diet" "32" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.3.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.3" 30072 "Repeated" 3
"SRR3053392" 81 2.88948839659619 0.875138666666667 8.0088845225637 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 5 "Butyrate_Diet" "32" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.5.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.5" 52555 "Repeated" 4
"SRR3053393" 94 3.30686004914446 0.925745777777778 13.4672476537062 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" 7 "Butyrate_Diet" "32" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.7.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.7" 43190 "Repeated" 5
"SRR3053458" 78 2.99784883787424 0.886789333333333 8.83308993263297 "Venkataraman" "Mammal" "Human_Feces" "MOBIO_PowerMag_Soil" "515F_806R" -1 "Butyrate_Diet" "33" "Nutrient" NA TRUE "Venkataraman.Butyrate_Diet" "Venkataraman.Butyrate_Diet.-1.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces" "Venkataraman.Butyrate_Diet.Human_Feces.-1" 33077 "Repeated" 1
