"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Time_series." "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time"
"15212" "Plq-D0-17" "Plq-D0-12" 0.470212182765233 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"15313" "Plq-D0-18" "Plq-D0-12" 0.5674099124305 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"15417" "Plq-D0-19" "Plq-D0-12" 0.598197979075598 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"15518" "Plq-D0-20" "Plq-D0-12" 0.586241552575633 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"15613" "Plq-D0-21" "Plq-D0-12" 0.522200897864192 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"15713" "Plq-D0-23" "Plq-D0-12" 0.50311705570963 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"1589" "Plq-D0-24" "Plq-D0-12" 0.488506492866231 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"15916" "Plq-D0-26" "Plq-D0-12" 0.544131142519913 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"16017" "Plq-D0-27" "Plq-D0-12" 0.574778665773553 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"16114" "Plq-D0-28" "Plq-D0-12" 0.484778393737729 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"16214" "Plq-D0-29" "Plq-D0-12" 0.583857997819819 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"16313" "Plq-D0-30" "Plq-D0-12" 0.533516263013778 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"16413" "Plq-D0-31" "Plq-D0-12" 0.528125918464057 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"16515" "Plq-D0-32" "Plq-D0-12" 0.48256556607814 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "12" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22112" "Plq-D0-14" "Plq-D0-13" 0.677190431299297 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "14" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22210" "Plq-D0-15" "Plq-D0-13" 0.560901115282206 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "15" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22312" "Plq-D0-16" "Plq-D0-13" 0.581119285783722 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "16" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22413" "Plq-D0-17" "Plq-D0-13" 0.51459600407278 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22510" "Plq-D0-18" "Plq-D0-13" 0.611929563666513 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22610" "Plq-D0-19" "Plq-D0-13" 0.67413177930742 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22710" "Plq-D0-20" "Plq-D0-13" 0.476925033048418 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22814" "Plq-D0-21" "Plq-D0-13" 0.461738078363781 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"22910" "Plq-D0-23" "Plq-D0-13" 0.575818189435593 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23013" "Plq-D0-24" "Plq-D0-13" 0.482512172065592 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23115" "Plq-D0-26" "Plq-D0-13" 0.53099069298735 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"2329" "Plq-D0-27" "Plq-D0-13" 0.593724138460937 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23313" "Plq-D0-28" "Plq-D0-13" 0.5214225326672 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23410" "Plq-D0-29" "Plq-D0-13" 0.602989189438263 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23510" "Plq-D0-30" "Plq-D0-13" 0.552946804236781 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23612" "Plq-D0-31" "Plq-D0-13" 0.473030588748951 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"23712" "Plq-D0-32" "Plq-D0-13" 0.519296878825534 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "13" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"29410" "Plq-D0-15" "Plq-D0-14" 0.500674625249383 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "15" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"2957" "Plq-D0-16" "Plq-D0-14" 0.597185813910111 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "16" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"2967" "Plq-D0-17" "Plq-D0-14" 0.493114597684399 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"2977" "Plq-D0-18" "Plq-D0-14" 0.549151647745513 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"29812" "Plq-D0-19" "Plq-D0-14" 0.455835091816487 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"29910" "Plq-D0-20" "Plq-D0-14" 0.651734794109643 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"30010" "Plq-D0-21" "Plq-D0-14" 0.575004209892206 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"30113" "Plq-D0-23" "Plq-D0-14" 0.45397828983691 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3029" "Plq-D0-24" "Plq-D0-14" 0.614003566688609 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3034" "Plq-D0-26" "Plq-D0-14" 0.578530833677325 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"30412" "Plq-D0-27" "Plq-D0-14" 0.429009640325163 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3054" "Plq-D0-28" "Plq-D0-14" 0.571741576038765 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3064" "Plq-D0-29" "Plq-D0-14" 0.539229269692294 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"30710" "Plq-D0-30" "Plq-D0-14" 0.514962162195214 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"30810" "Plq-D0-31" "Plq-D0-14" 0.564418532911782 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3097" "Plq-D0-32" "Plq-D0-14" 0.517793354120063 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "14" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3673" "Plq-D0-16" "Plq-D0-15" 0.468239980394645 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "16" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3682" "Plq-D0-17" "Plq-D0-15" 0.400754604911645 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3692" "Plq-D0-18" "Plq-D0-15" 0.51294795909382 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3702" "Plq-D0-19" "Plq-D0-15" 0.492752321266823 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"37112" "Plq-D0-20" "Plq-D0-15" 0.537525400607862 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"37210" "Plq-D0-21" "Plq-D0-15" 0.497508549393086 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"37310" "Plq-D0-23" "Plq-D0-15" 0.395372241227466 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3746" "Plq-D0-24" "Plq-D0-15" 0.457928678964189 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3755" "Plq-D0-26" "Plq-D0-15" 0.485823533664448 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3766" "Plq-D0-27" "Plq-D0-15" 0.502346183316975 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3776" "Plq-D0-28" "Plq-D0-15" 0.475148982511434 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3786" "Plq-D0-29" "Plq-D0-15" 0.413271809451576 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"3795" "Plq-D0-30" "Plq-D0-15" 0.44823066982965 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"38010" "Plq-D0-31" "Plq-D0-15" 0.454097630758837 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"38114" "Plq-D0-32" "Plq-D0-15" 0.441598217366526 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "15" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4404" "Plq-D0-17" "Plq-D0-16" 0.480155583731945 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "17" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"44111" "Plq-D0-18" "Plq-D0-16" 0.567381341900461 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4424" "Plq-D0-19" "Plq-D0-16" 0.610395442814593 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4432" "Plq-D0-20" "Plq-D0-16" 0.581689406957434 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4443" "Plq-D0-21" "Plq-D0-16" 0.5694418507266 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4453" "Plq-D0-23" "Plq-D0-16" 0.458659507359109 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4465" "Plq-D0-24" "Plq-D0-16" 0.507031225228117 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4473" "Plq-D0-26" "Plq-D0-16" 0.515785245698027 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4483" "Plq-D0-27" "Plq-D0-16" 0.582821661270798 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4493" "Plq-D0-28" "Plq-D0-16" 0.548508279847957 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "28" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4504" "Plq-D0-29" "Plq-D0-16" 0.49385869230893 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "29" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"45112" "Plq-D0-30" "Plq-D0-16" 0.538939372650878 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "30" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4526" "Plq-D0-31" "Plq-D0-16" 0.49448671580577 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "31" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"4537" "Plq-D0-32" "Plq-D0-16" 0.516621559792181 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "32" "16" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5136" "Plq-D0-18" "Plq-D0-17" 0.485023603239162 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "18" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5145" "Plq-D0-19" "Plq-D0-17" 0.514099363093747 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "19" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5155" "Plq-D0-20" "Plq-D0-17" 0.469394188462241 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "20" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5165" "Plq-D0-21" "Plq-D0-17" 0.419588582884004 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "21" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5175" "Plq-D0-23" "Plq-D0-17" 0.41260639853525 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "23" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5185" "Plq-D0-24" "Plq-D0-17" 0.388285948905085 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "24" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5195" "Plq-D0-26" "Plq-D0-17" 0.415374332651213 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "26" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
"5205" "Plq-D0-27" "Plq-D0-17" 0.491836602887173 "Flancman" "Flancman.Dental_Prophylaxis.Oral_Plaque" -1 -1 1 1 "Dental_Prophylaxis" "Flancman.Dental_Prophylaxis.Oral_Plaque" "Mammal" "27" "17" "Death" "Flancman.Dental_Prophylaxis.Oral_Plaque.-1" -1
