"col" "row" "value" "Study" "Time_series" "Time_since_dist" "Time_since_dist." "Rank" "Rank." "Disturbance" "Environment" "Experimental_unit" "Experimental_unit." "Selective_Factor" "Time_series_Time" "Time" "nmodel.means" "nmodel.sds" "nmodel.Zscores"
"13310" "ETEC37.fwd" "ETEC12.fwd" 0.696742673212687 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999001940655339 0.00233777516659155 -129.293557294196
"13410" "ETEC38.fwd" "ETEC12.fwd" 0.673248676477551 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999053332694642 0.00226765650279449 -143.6746067209
"1353" "ETEC39.fwd" "ETEC12.fwd" 0.640001774494068 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.999186825130658 0.00180083940808894 -199.454237298016
"136" "ETEC3.fwd" "ETEC12.fwd" 0.517638071886959 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "3" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.998995990650595 0.00281140568384644 -171.216100731881
"137" "ETEC40.fwd" "ETEC12.fwd" 0.671142588679451 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999024802493623 0.00238512561617309 -137.469578789002
"138" "ETEC41.fwd" "ETEC12.fwd" 0.516686436464499 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999231192905937 0.00210793698073982 -228.918018351801
"139" "ETEC42.fwd" "ETEC12.fwd" 0.585810977570846 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999022904322622 0.00203058576447815 -203.493954296469
"140" "ETEC43.fwd" "ETEC12.fwd" 0.667192895895648 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.99883055183116 0.00253084011114738 -131.038564812837
"141" "ETEC44.fwd" "ETEC12.fwd" 0.645153524544594 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "11" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.99853423276696 0.00233254178339082 -151.500269250764
"1421" "ETEC45.fwd" "ETEC12.fwd" 0.582483476379342 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999139862288036 0.00272493622829212 -152.905004375034
"1431" "ETEC46.fwd" "ETEC12.fwd" 0.714523220650513 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999373248438071 0.0017003204747627 -167.527258546546
"14410" "ETEC47.fwd" "ETEC12.fwd" 0.584015391314249 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.998833752288201 0.0020445945106889 -202.885393071991
"1457" "ETEC48.fwd" "ETEC12.fwd" 0.729625929752676 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "12" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.999093714777562 0.00202787636485063 -132.881762268941
"1461" "ETEC49.fwd" "ETEC12.fwd" 0.735425648636161 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999045207001083 0.00185104177798209 -142.41686033273
"1471" "ETEC4.fwd" "ETEC12.fwd" 0.553738459007953 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "3" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999000087436618 0.00241824113083964 -184.126232388606
"1481" "ETEC50.fwd" "ETEC12.fwd" 0.692509417883306 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.9993203177388 0.00192690193953506 -159.224968100621
"14910" "ETEC51.fwd" "ETEC12.fwd" 0.854377140940185 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999237871035724 0.00217058857636485 -66.7379952483404
"1509" "ETEC52.fwd" "ETEC12.fwd" 0.630782528182302 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.99869313169535 0.00245213462152169 -150.036870033154
"1511" "ETEC53.fwd" "ETEC12.fwd" 0.761686970773495 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "13" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.998572842739794 0.00228203407220593 -103.804704255495
"1521" "ETEC54.fwd" "ETEC12.fwd" 0.905664157159931 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999599920613036 0.00209389341393533 -44.8617693851758
"1531" "ETEC55.fwd" "ETEC12.fwd" 0.586498016444996 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.998922980926809 0.00246636572432534 -167.219711340511
"15410" "ETEC56.fwd" "ETEC12.fwd" 0.633551435571345 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "14" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.998586371818206 0.00290129291394511 -125.81802219704
"15510" "ETEC57.fwd" "ETEC12.fwd" 0.862854658489727 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "15" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999661228641389 0.00144934287424344 -94.3921363142421
"1621" "ETEC15.fwd" "ETEC13.fwd" 0.797886058166645 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "6" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999339624928009 0.00214102383834302 -94.0921642970929
"169" "ETEC21.fwd" "ETEC13.fwd" 0.881340961377271 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "7" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999727060091174 0.00136647923772462 -86.6358561810516
"1741" "ETEC26.fwd" "ETEC13.fwd" 0.846249083813994 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "8" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999258553045071 0.00282477581574029 -54.1669425157471
"1771" "ETEC29.fwd" "ETEC13.fwd" 0.910096293936469 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999639407186617 0.00113794214345825 -78.6886343606394
"1831" "ETEC35.fwd" "ETEC13.fwd" 0.669333812935412 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999337370288895 0.0019362520782631 -170.434191424863
"2081" "ETEC5.fwd" "ETEC13.fwd" 0.931844863215044 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "4" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999793303504395 0.00145263285392236 -46.7760591438355
"2141" "ETEC15.fwd" "ETEC14.fwd" 0.860494003837913 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "6" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999371106418293 0.00190760197270781 -72.8019285822223
"221" "ETEC21.fwd" "ETEC14.fwd" 0.95323674934577 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "7" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999649862552381 0.00358631657005551 -12.9417223214885
"2261" "ETEC26.fwd" "ETEC14.fwd" 0.908111395464892 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "8" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999373690871997 0.00165728287690272 -55.067421910292
"2291" "ETEC29.fwd" "ETEC14.fwd" 0.949600095783619 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "9" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.99961584160304 0.00170244951693193 -29.3786954162121
"2351" "ETEC35.fwd" "ETEC14.fwd" 0.656428574008644 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "10" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999300210846247 0.00230279743739514 -148.893528918223
"2601" "ETEC5.fwd" "ETEC14.fwd" 0.954300369993925 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "4" "5" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999767739627474 0.00183865165231936 -24.7286480700108
"271" "ETEC1.fwd" "ETEC15.fwd" 0.831638753818912 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999376032888292 0.00179181883257018 -93.612856400654
"274" "ETEC22.fwd" "ETEC15.fwd" 0.592293227049826 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999725713761758 0.00149494463790376 -272.540184018615
"275" "ETEC23.fwd" "ETEC15.fwd" 0.826078033322556 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999504332635412 0.00221450384736184 -78.3138396979804
"276" "ETEC24.fwd" "ETEC15.fwd" 0.86982208465191 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999138817152859 0.00176575351813564 -73.236004443863
"277" "ETEC25.fwd" "ETEC15.fwd" 0.921007189941254 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.998924730539905 0.0019750817786186 -39.4502857765957
"279" "ETEC27.fwd" "ETEC15.fwd" 0.630302599652797 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999514409702407 0.00136573196368914 -270.339876246499
"280" "ETEC28.fwd" "ETEC15.fwd" 0.746770114996157 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999544200773539 0.00268867772980771 -94.0142743680403
"2821" "ETEC2.fwd" "ETEC15.fwd" 0.840057238941387 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999383756359452 0.00156996049151143 -101.484412047005
"2831" "ETEC31.fwd" "ETEC15.fwd" 0.814315913219397 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999724376225554 0.00139546988967551 -132.864538588697
"2841" "ETEC32.fwd" "ETEC15.fwd" 0.838739718395918 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999604599913725 0.00143199237759361 -112.336409072325
"2851" "ETEC33.fwd" "ETEC15.fwd" 0.827975748098052 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.99932566550455 0.00215036424556565 -79.6841361922033
"2861" "ETEC34.fwd" "ETEC15.fwd" 0.84030288367279 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999404533475512 0.00170175036354364 -93.4929430374362
"2881" "ETEC36.fwd" "ETEC15.fwd" 0.779684799203213 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999625861604839 0.00142292847830925 -154.569302501391
"2891" "ETEC37.fwd" "ETEC15.fwd" 0.863832901038043 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999282243737144 0.00193997452947474 -69.8201654924692
"2901" "ETEC38.fwd" "ETEC15.fwd" 0.807345183274739 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999368761450848 0.00212258074772473 -90.4670309395513
"2911" "ETEC39.fwd" "ETEC15.fwd" 0.863685110138797 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.99933661002024 0.00171621194868476 -79.0412279703574
"2921" "ETEC3.fwd" "ETEC15.fwd" 0.85875166143025 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999459212260382 0.00157677165052952 -89.237747763209
"2931" "ETEC40.fwd" "ETEC15.fwd" 0.781418934421117 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999277157347606 0.00240836468055265 -90.4589843413987
"2941" "ETEC41.fwd" "ETEC15.fwd" 0.769671430051894 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999494094863163 0.00192698158689994 -119.265625771235
"2951" "ETEC42.fwd" "ETEC15.fwd" 0.824888775880196 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999196941693979 0.00194199090284286 -89.7574574415433
"2961" "ETEC43.fwd" "ETEC15.fwd" 0.851630686095629 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.9993481810206 0.00150198527552866 -98.3481644804928
"2971" "ETEC44.fwd" "ETEC15.fwd" 0.880385541604096 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "11" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.999015145363334 0.00183179479035291 -64.7614047075565
"298" "ETEC45.fwd" "ETEC15.fwd" 0.78115700711242 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999555230037992 0.00143578363306712 -152.110818020003
"299" "ETEC46.fwd" "ETEC15.fwd" 0.84722310408041 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999487846791505 0.00158270889777367 -96.2051473428113
"300" "ETEC47.fwd" "ETEC15.fwd" 0.887286542257654 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999043262242627 0.00253632058484332 -44.0625371464532
"301" "ETEC48.fwd" "ETEC15.fwd" 0.734230319978538 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "12" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.999236168109196 0.00173361005581694 -152.863585003709
"302" "ETEC49.fwd" "ETEC15.fwd" 0.803691045360131 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999137195736877 0.00241774302482821 -80.8382646003636
"303" "ETEC4.fwd" "ETEC15.fwd" 0.82583792174491 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 180 0 6 1 "E.Coli_Azithromycin" "Mammal" "3" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.180" 180 0.999358869481309 0.00164677552369275 -105.370128010704
"304" "ETEC50.fwd" "ETEC15.fwd" 0.843703545381699 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999496647137771 0.00149020468723396 -104.544766964361
"305" "ETEC51.fwd" "ETEC15.fwd" 0.80980848285781 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999441162393537 0.00168401345971574 -112.607579495081
"306" "ETEC52.fwd" "ETEC15.fwd" 0.939906832589893 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.999163237534913 0.00174407289235268 -33.9758763551942
"307" "ETEC53.fwd" "ETEC15.fwd" 0.824958220507662 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 90 0 5 1 "E.Coli_Azithromycin" "Mammal" "13" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.90" 90 0.999050446245487 0.00181628122837074 -95.8509194603036
"308" "ETEC54.fwd" "ETEC15.fwd" 0.639379381218939 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "14" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999626275384067 0.00313948241388673 -114.747224756432
"309" "ETEC55.fwd" "ETEC15.fwd" 0.850628119881039 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 7 0 3 1 "E.Coli_Azithromycin" "Mammal" "14" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.7" 7 0.999308025500192 0.00155762861340726 -95.4527313760125
"3101" "ETEC56.fwd" "ETEC15.fwd" 0.902019014634444 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 30 0 4 1 "E.Coli_Azithromycin" "Mammal" "14" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.30" 30 0.999105616676047 0.00178023124278103 -54.5359499982355
"3111" "ETEC57.fwd" "ETEC15.fwd" 0.708982421945494 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 1 0 2 1 "E.Coli_Azithromycin" "Mammal" "15" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.1" 1 0.999722877033931 0.00133874583390991 -217.173751524819
"325" "ETEC21.fwd" "ETEC16.fwd" 0.420256710718434 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999941783975213 0.000696219570625862 -832.618182128485
"330" "ETEC26.fwd" "ETEC16.fwd" 0.801826407910276 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999849115221912 0.00151562675267816 -130.654006312388
"333" "ETEC29.fwd" "ETEC16.fwd" 0.903091877934942 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999839293895074 0.00102756488015535 -94.1521239471565
"3391" "ETEC35.fwd" "ETEC16.fwd" 0.776401683336966 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999842316720602 0.00132091652736528 -169.155755685269
"364" "ETEC5.fwd" "ETEC16.fwd" 0.642042132906178 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 1 1 2 "E.Coli_Azithromycin" "Mammal" "4" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 1 0.999886590973998 0.00202615140832755 -176.61289111814
"3771" "ETEC21.fwd" "ETEC17.fwd" 0.859989854798905 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999888934489578 0.00092422048809032 -151.369810011181
"382" "ETEC26.fwd" "ETEC17.fwd" 0.882325449056965 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999687419434843 0.00195211601280231 -60.1203871123424
"385" "ETEC29.fwd" "ETEC17.fwd" 0.909258595113685 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999819343192743 0.000897401281258171 -100.914440362834
"391" "ETEC35.fwd" "ETEC17.fwd" 0.919879122540175 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999444282477683 0.00266919711191112 -29.8086490437343
"416" "ETEC5.fwd" "ETEC17.fwd" 0.927453245457413 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 7 1 3 "E.Coli_Azithromycin" "Mammal" "4" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 7 0.999842154697044 0.00293510516098945 -24.6631399112215
"4291" "ETEC21.fwd" "ETEC18.fwd" 0.900992168706946 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 30 1 4 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 30 0.999700315450548 0.00383362451022786 -25.7479955275368
"434" "ETEC26.fwd" "ETEC18.fwd" 0.916221898219251 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 30 1 4 "E.Coli_Azithromycin" "Mammal" "8" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 30 0.999562211476055 0.00167813379052064 -49.6624963561146
"437" "ETEC29.fwd" "ETEC18.fwd" 0.882846641241192 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 30 1 4 "E.Coli_Azithromycin" "Mammal" "9" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 30 0.999585039300946 0.00334222848150261 -34.9283116656556
"443" "ETEC35.fwd" "ETEC18.fwd" 0.842218749963101 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 30 1 4 "E.Coli_Azithromycin" "Mammal" "10" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 30 0.999457485101057 0.002082487479459 -75.5052487416653
"468" "ETEC5.fwd" "ETEC18.fwd" 0.904819493026031 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 30 1 4 "E.Coli_Azithromycin" "Mammal" "4" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 30 0.999869416509836 0.00104397230594896 -91.0464031873006
"4811" "ETEC21.fwd" "ETEC19.fwd" 0.96124491727931 "David" "David.E.Coli_Azithromycin.Human_anal_Swab" 0 90 1 5 "E.Coli_Azithromycin" "Mammal" "7" "6" "Death" "David.E.Coli_Azithromycin.Human_anal_Swab.0" 90 0.999702059177798 0.00484025533779057 -7.94527131621182
